ClientInternal,Provider,QuoteType,Field,EffectiveAt,Value,Unit
IBOR-LSCC,Client,Price,mid,2025-03-26,105.28,USD
IBOR-LSCC,Client,Price,mid,2025-04-25,107.19,USD
IBOR-LSCC,Client,Price,mid,2025-05-25,110.4,USD
IBOR-ANET,Client,Price,mid,2024-01-01,137.87,USD
IBOR-ANET,Client,Price,mid,2024-01-31,140.35,USD
IBOR-ANET,Client,Price,mid,2024-03-01,138.5,USD
IBOR-ANET,Client,Price,mid,2024-03-31,139.63,USD
IBOR-ANET,Client,Price,mid,2024-04-30,147.53,USD
IBOR-ANET,Client,Price,mid,2024-05-30,145.03,USD
IBOR-ANET,Client,Price,mid,2024-06-29,148.23,USD
IBOR-ANET,Client,Price,mid,2024-07-29,149.0,USD
IBOR-ANET,Client,Price,mid,2024-08-28,153.78,USD
IBOR-ANET,Client,Price,mid,2024-09-27,152.13,USD
IBOR-ANET,Client,Price,mid,2024-10-27,158.54,USD
IBOR-ANET,Client,Price,mid,2024-11-26,156.16,USD
IBOR-ANET,Client,Price,mid,2024-12-26,161.43,USD
IBOR-ANET,Client,Price,mid,2025-01-25,164.59,USD
IBOR-ANET,Client,Price,mid,2025-02-24,152.54,USD
IBOR-ANET,Client,Price,mid,2025-03-26,165.73,USD
IBOR-ANET,Client,Price,mid,2025-04-25,171.38,USD
IBOR-ANET,Client,Price,mid,2025-05-25,159.09,USD
IBOR-SNDK,Client,Price,mid,2024-01-01,851.04,USD
IBOR-SNDK,Client,Price,mid,2024-01-31,849.61,USD
IBOR-SNDK,Client,Price,mid,2024-03-01,881.96,USD
IBOR-SNDK,Client,Price,mid,2024-03-31,892.69,USD
IBOR-SNDK,Client,Price,mid,2024-04-30,865.28,USD
IBOR-SNDK,Client,Price,mid,2024-05-30,933.23,USD
IBOR-SNDK,Client,Price,mid,2024-06-29,876.35,USD
IBOR-SNDK,Client,Price,mid,2024-07-29,906.31,USD
IBOR-SNDK,Client,Price,mid,2024-08-28,949.6,USD
IBOR-SNDK,Client,Price,mid,2024-09-27,985.91,USD
IBOR-SNDK,Client,Price,mid,2024-10-27,920.11,USD
IBOR-SNDK,Client,Price,mid,2024-11-26,967.4,USD
IBOR-SNDK,Client,Price,mid,2024-12-26,958.85,USD
IBOR-SNDK,Client,Price,mid,2025-01-25,913.0,USD
IBOR-SNDK,Client,Price,mid,2025-02-24,940.22,USD
IBOR-SNDK,Client,Price,mid,2025-03-26,941.06,USD
IBOR-SNDK,Client,Price,mid,2025-04-25,970.51,USD
IBOR-SNDK,Client,Price,mid,2025-05-25,981.46,USD
IBOR-6920,Client,Price,mid,2024-01-01,236.16,JPY
IBOR-6920,Client,Price,mid,2024-01-31,248.88,JPY
IBOR-6920,Client,Price,mid,2024-03-01,244.07,JPY
IBOR-6920,Client,Price,mid,2024-03-31,264.96,JPY
IBOR-6920,Client,Price,mid,2024-04-30,243.15,JPY
IBOR-6920,Client,Price,mid,2024-05-30,254.06,JPY
IBOR-6920,Client,Price,mid,2024-06-29,253.25,JPY
IBOR-6920,Client,Price,mid,2024-07-29,264.66,JPY
IBOR-6920,Client,Price,mid,2024-08-28,251.28,JPY
IBOR-6920,Client,Price,mid,2024-09-27,263.78,JPY
IBOR-6920,Client,Price,mid,2024-10-27,272.62,JPY
IBOR-6920,Client,Price,mid,2024-11-26,255.37,JPY
IBOR-6920,Client,Price,mid,2024-12-26,263.06,JPY
IBOR-6920,Client,Price,mid,2025-01-25,270.19,JPY
IBOR-6920,Client,Price,mid,2025-02-24,264.69,JPY
IBOR-6920,Client,Price,mid,2025-03-26,263.33,JPY
IBOR-6920,Client,Price,mid,2025-04-25,288.19,JPY
IBOR-6920,Client,Price,mid,2025-05-25,273.33,JPY
IBOR-CRDO,Client,Price,mid,2024-01-01,149.66,USD
IBOR-CRDO,Client,Price,mid,2024-01-31,139.88,USD
IBOR-CRDO,Client,Price,mid,2024-03-01,142.77,USD
IBOR-CRDO,Client,Price,mid,2024-03-31,149.15,USD
IBOR-CRDO,Client,Price,mid,2024-04-30,145.54,USD
IBOR-CRDO,Client,Price,mid,2024-05-30,143.47,USD
IBOR-CRDO,Client,Price,mid,2024-06-29,145.74,USD
IBOR-CRDO,Client,Price,mid,2024-07-29,152.07,USD
IBOR-CRDO,Client,Price,mid,2024-08-28,148.78,USD
IBOR-CRDO,Client,Price,mid,2024-09-27,153.91,USD
IBOR-CRDO,Client,Price,mid,2024-10-27,143.62,USD
IBOR-CRDO,Client,Price,mid,2024-11-26,153.46,USD
IBOR-CRDO,Client,Price,mid,2024-12-26,156.73,USD
IBOR-CRDO,Client,Price,mid,2025-01-25,156.45,USD
IBOR-CRDO,Client,Price,mid,2025-02-24,155.44,USD
IBOR-CRDO,Client,Price,mid,2025-03-26,157.37,USD
IBOR-CRDO,Client,Price,mid,2025-04-25,163.51,USD
IBOR-CRDO,Client,Price,mid,2025-05-25,171.94,USD
IBOR-SATS,Client,Price,mid,2024-01-01,99.96,USD
IBOR-SATS,Client,Price,mid,2024-01-31,105.15,USD
IBOR-SATS,Client,Price,mid,2024-03-01,110.83,USD
IBOR-SATS,Client,Price,mid,2024-03-31,109.48,USD
IBOR-SATS,Client,Price,mid,2024-04-30,108.92,USD
IBOR-SATS,Client,Price,mid,2024-05-30,108.63,USD
IBOR-SATS,Client,Price,mid,2024-06-29,111.38,USD
IBOR-SATS,Client,Price,mid,2024-07-29,111.99,USD
IBOR-SATS,Client,Price,mid,2024-08-28,105.28,USD
IBOR-SATS,Client,Price,mid,2024-09-27,111.77,USD
IBOR-SATS,Client,Price,mid,2024-10-27,108.22,USD
IBOR-SATS,Client,Price,mid,2024-11-26,121.28,USD
IBOR-SATS,Client,Price,mid,2024-12-26,120.57,USD
IBOR-SATS,Client,Price,mid,2025-01-25,115.62,USD
IBOR-SATS,Client,Price,mid,2025-02-24,122.56,USD
IBOR-SATS,Client,Price,mid,2025-03-26,129.69,USD
IBOR-SATS,Client,Price,mid,2025-04-25,119.33,USD
IBOR-SATS,Client,Price,mid,2025-05-25,127.49,USD
IBOR-GLW,Client,Price,mid,2024-01-01,131.76,USD
IBOR-GLW,Client,Price,mid,2024-01-31,130.28,USD
IBOR-GLW,Client,Price,mid,2024-03-01,127.57,USD
IBOR-GLW,Client,Price,mid,2024-03-31,131.37,USD
IBOR-GLW,Client,Price,mid,2024-04-30,133.38,USD
IBOR-GLW,Client,Price,mid,2024-05-30,125.84,USD
IBOR-GLW,Client,Price,mid,2024-06-29,140.18,USD
IBOR-GLW,Client,Price,mid,2024-07-29,137.54,USD
IBOR-GLW,Client,Price,mid,2024-08-28,142.4,USD
IBOR-GLW,Client,Price,mid,2024-09-27,139.65,USD
IBOR-GLW,Client,Price,mid,2024-10-27,156.61,USD
IBOR-GLW,Client,Price,mid,2024-11-26,136.51,USD
IBOR-GLW,Client,Price,mid,2024-12-26,141.11,USD
IBOR-GLW,Client,Price,mid,2025-01-25,149.91,USD
IBOR-GLW,Client,Price,mid,2025-02-24,158.78,USD
IBOR-GLW,Client,Price,mid,2025-03-26,144.67,USD
IBOR-GLW,Client,Price,mid,2025-04-25,158.9,USD
IBOR-GLW,Client,Price,mid,2025-05-25,147.56,USD
IBOR-SNOW,Client,Price,mid,2024-01-01,126.71,USD
IBOR-SNOW,Client,Price,mid,2024-01-31,122.69,USD
IBOR-SNOW,Client,Price,mid,2024-03-01,133.09,USD
IBOR-SNOW,Client,Price,mid,2024-03-31,132.36,USD
IBOR-SNOW,Client,Price,mid,2024-04-30,123.16,USD
IBOR-SNOW,Client,Price,mid,2024-05-30,139.67,USD
IBOR-SNOW,Client,Price,mid,2024-06-29,123.5,USD
IBOR-SNOW,Client,Price,mid,2024-07-29,128.15,USD
IBOR-SNOW,Client,Price,mid,2024-08-28,138.41,USD
IBOR-SNOW,Client,Price,mid,2024-09-27,128.73,USD
IBOR-SNOW,Client,Price,mid,2024-10-27,130.31,USD
IBOR-SNOW,Client,Price,mid,2024-11-26,134.8,USD
IBOR-SNOW,Client,Price,mid,2024-12-26,137.37,USD
IBOR-SNOW,Client,Price,mid,2025-01-25,138.28,USD
IBOR-SNOW,Client,Price,mid,2025-02-24,134.62,USD
IBOR-SNOW,Client,Price,mid,2025-03-26,139.84,USD
IBOR-SNOW,Client,Price,mid,2025-04-25,142.91,USD
IBOR-SNOW,Client,Price,mid,2025-05-25,147.8,USD
IBOR-KTOS,Client,Price,mid,2024-01-01,53.02,USD
IBOR-KTOS,Client,Price,mid,2024-01-31,50.61,USD
IBOR-KTOS,Client,Price,mid,2024-03-01,53.49,USD
IBOR-KTOS,Client,Price,mid,2024-03-31,52.8,USD
IBOR-KTOS,Client,Price,mid,2024-04-30,56.91,USD
IBOR-KTOS,Client,Price,mid,2024-05-30,51.88,USD
IBOR-KTOS,Client,Price,mid,2024-06-29,56.53,USD
IBOR-KTOS,Client,Price,mid,2024-07-29,54.04,USD
IBOR-KTOS,Client,Price,mid,2024-08-28,58.87,USD
IBOR-KTOS,Client,Price,mid,2024-09-27,58.46,USD
IBOR-KTOS,Client,Price,mid,2024-10-27,57.96,USD
IBOR-KTOS,Client,Price,mid,2024-11-26,59.0,USD
IBOR-KTOS,Client,Price,mid,2024-12-26,57.95,USD
IBOR-KTOS,Client,Price,mid,2025-01-25,60.34,USD
IBOR-KTOS,Client,Price,mid,2025-02-24,59.51,USD
IBOR-KTOS,Client,Price,mid,2025-03-26,61.47,USD
IBOR-KTOS,Client,Price,mid,2025-04-25,60.74,USD
IBOR-KTOS,Client,Price,mid,2025-05-25,56.56,USD
IBOR-3711,Client,Price,mid,2024-01-01,13.12,TWD
IBOR-3711,Client,Price,mid,2024-01-31,14.21,TWD
IBOR-3711,Client,Price,mid,2024-03-01,14.31,TWD
IBOR-3711,Client,Price,mid,2024-03-31,13.8,TWD
IBOR-3711,Client,Price,mid,2024-04-30,13.83,TWD
IBOR-3711,Client,Price,mid,2024-05-30,13.86,TWD
IBOR-3711,Client,Price,mid,2024-06-29,14.45,TWD
IBOR-3711,Client,Price,mid,2024-07-29,14.55,TWD
IBOR-3711,Client,Price,mid,2024-08-28,13.95,TWD
IBOR-3711,Client,Price,mid,2024-09-27,14.85,TWD
IBOR-3711,Client,Price,mid,2024-10-27,15.25,TWD
IBOR-3711,Client,Price,mid,2024-11-26,14.35,TWD
IBOR-3711,Client,Price,mid,2024-12-26,14.85,TWD
IBOR-3711,Client,Price,mid,2025-01-25,15.28,TWD
IBOR-3711,Client,Price,mid,2025-02-24,15.54,TWD
IBOR-3711,Client,Price,mid,2025-03-26,15.13,TWD
IBOR-3711,Client,Price,mid,2025-04-25,15.21,TWD
IBOR-3711,Client,Price,mid,2025-05-25,15.37,TWD
IBOR-100,Client,Price,mid,2024-01-01,79.55,HKD
IBOR-100,Client,Price,mid,2024-01-31,80.44,HKD
IBOR-100,Client,Price,mid,2024-03-01,79.97,HKD
IBOR-100,Client,Price,mid,2024-03-31,77.01,HKD
IBOR-100,Client,Price,mid,2024-04-30,78.54,HKD
IBOR-100,Client,Price,mid,2024-05-30,84.09,HKD
IBOR-100,Client,Price,mid,2024-06-29,79.71,HKD
IBOR-100,Client,Price,mid,2024-07-29,84.49,HKD
IBOR-100,Client,Price,mid,2024-08-28,83.64,HKD
IBOR-100,Client,Price,mid,2024-09-27,83.74,HKD
IBOR-100,Client,Price,mid,2024-10-27,86.25,HKD
IBOR-100,Client,Price,mid,2024-11-26,91.59,HKD
IBOR-100,Client,Price,mid,2024-12-26,88.51,HKD
IBOR-100,Client,Price,mid,2025-01-25,87.66,HKD
IBOR-100,Client,Price,mid,2025-02-24,85.17,HKD
IBOR-100,Client,Price,mid,2025-03-26,91.44,HKD
IBOR-100,Client,Price,mid,2025-04-25,93.94,HKD
IBOR-100,Client,Price,mid,2025-05-25,93.24,HKD
IBOR-DDOG,Client,Price,mid,2024-01-01,116.42,USD
IBOR-DDOG,Client,Price,mid,2024-01-31,114.79,USD
IBOR-DDOG,Client,Price,mid,2024-03-01,108.87,USD
IBOR-DDOG,Client,Price,mid,2024-03-31,114.93,USD
IBOR-DDOG,Client,Price,mid,2024-04-30,118.27,USD
IBOR-DDOG,Client,Price,mid,2024-05-30,120.14,USD
IBOR-DDOG,Client,Price,mid,2024-06-29,116.45,USD
IBOR-DDOG,Client,Price,mid,2024-07-29,119.24,USD
IBOR-DDOG,Client,Price,mid,2024-08-28,122.03,USD
IBOR-DDOG,Client,Price,mid,2024-09-27,126.7,USD
IBOR-DDOG,Client,Price,mid,2024-10-27,126.75,USD
IBOR-DDOG,Client,Price,mid,2024-11-26,126.43,USD
IBOR-DDOG,Client,Price,mid,2024-12-26,126.54,USD
IBOR-DDOG,Client,Price,mid,2025-01-25,122.02,USD
IBOR-DDOG,Client,Price,mid,2025-02-24,122.82,USD
IBOR-DDOG,Client,Price,mid,2025-03-26,127.9,USD
IBOR-DDOG,Client,Price,mid,2025-04-25,133.47,USD
IBOR-DDOG,Client,Price,mid,2025-05-25,132.01,USD
IBOR-TEM,Client,Price,mid,2024-01-01,44.3,USD
IBOR-TEM,Client,Price,mid,2024-01-31,41.56,USD
IBOR-TEM,Client,Price,mid,2024-03-01,42.05,USD
IBOR-TEM,Client,Price,mid,2024-03-31,46.43,USD
IBOR-TEM,Client,Price,mid,2024-04-30,45.09,USD
IBOR-TEM,Client,Price,mid,2024-05-30,43.55,USD
IBOR-TEM,Client,Price,mid,2024-06-29,47.34,USD
IBOR-TEM,Client,Price,mid,2024-07-29,46.81,USD
IBOR-TEM,Client,Price,mid,2024-08-28,51.37,USD
IBOR-TEM,Client,Price,mid,2024-09-27,49.18,USD
IBOR-TEM,Client,Price,mid,2024-10-27,48.22,USD
IBOR-TEM,Client,Price,mid,2024-11-26,47.89,USD
IBOR-TEM,Client,Price,mid,2024-12-26,48.9,USD
IBOR-TEM,Client,Price,mid,2025-01-25,48.81,USD
IBOR-TEM,Client,Price,mid,2025-02-24,47.19,USD
IBOR-TEM,Client,Price,mid,2025-03-26,51.24,USD
IBOR-TEM,Client,Price,mid,2025-04-25,50.67,USD
IBOR-TEM,Client,Price,mid,2025-05-25,46.45,USD
IBOR-AEIS,Client,Price,mid,2024-01-01,306.68,USD
IBOR-AEIS,Client,Price,mid,2024-01-31,307.62,USD
IBOR-AEIS,Client,Price,mid,2024-03-01,330.73,USD
IBOR-AEIS,Client,Price,mid,2024-03-31,322.46,USD
IBOR-AEIS,Client,Price,mid,2024-04-30,342.49,USD
IBOR-AEIS,Client,Price,mid,2024-05-30,311.47,USD
IBOR-AEIS,Client,Price,mid,2024-06-29,320.26,USD
IBOR-AEIS,Client,Price,mid,2024-07-29,347.06,USD
IBOR-AEIS,Client,Price,mid,2024-08-28,331.07,USD
IBOR-AEIS,Client,Price,mid,2024-09-27,329.68,USD
IBOR-AEIS,Client,Price,mid,2024-10-27,338.64,USD
IBOR-AEIS,Client,Price,mid,2024-11-26,339.14,USD
IBOR-AEIS,Client,Price,mid,2024-12-26,356.6,USD
IBOR-AEIS,Client,Price,mid,2025-01-25,366.08,USD
IBOR-AEIS,Client,Price,mid,2025-02-24,339.21,USD
IBOR-AEIS,Client,Price,mid,2025-03-26,356.63,USD
IBOR-AEIS,Client,Price,mid,2025-04-25,363.09,USD
IBOR-AEIS,Client,Price,mid,2025-05-25,366.91,USD
